Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-12-02 00:00:00,14:45:00,Credit card,871.0,4761904762,43.55,9.9
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2/21/2019,11:39:00,Cash,197.6,4761904762,9.88,7.7
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9726.0,204246.0,2019-04-02 00:00:00,15:44:00,Ewallet,194.52,4761904762,9726.0,7.6
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8661.0,181881.0,2/20/2019,13:06:00,Ewallet,173.22,4761904762,8661.0,7.7
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3594.0,75474.0,2/23/2019,20:43:00,Ewallet,71.88,4761904762,3594.0,6.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14313.0,300573.0,2/16/2019,14:19:00,Ewallet,286.26,4761904762,14313.0,4.4
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4062.0,85302.0,1/17/2019,10:01:00,Credit card,81.24,4761904762,4062.0,4.1
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,19:30:00,Ewallet,560.4,4761904762,28.02,4.4
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,3/30/2019,16:34:00,Cash,186.8,4761904762,9.34,5.5
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,110115.0,2312415.0,2019-02-03 00:00:00,13:10:00,Ewallet,220.23,4761904762,110115.0,4.0
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13456.0,282576.0,2/15/2019,17:10:00,Credit card,269.12,4761904762,13456.0,9.3
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-01-03 00:00:00,10:22:00,Credit card,454.8,4761904762,22.74,4.8
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8377.0,175917.0,2/24/2019,19:57:00,Cash,167.54,4761904762,8377.0,4.6
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22428.0,470988.0,2/19/2019,19:29:00,Credit card,448.56,4761904762,22428.0,7.3
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14694.0,308574.0,2/23/2019,18:30:00,Cash,293.88,4761904762,14694.0,6.0
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29475.0,618975.0,2019-07-02 00:00:00,14:27:00,Ewallet,589.5,4761904762,29475.0,8.1
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-11-01 00:00:00,13:57:00,Ewallet,291.0,4761904762,14.55,9.4
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1974.0,41454.0,2019-12-02 00:00:00,19:43:00,Cash,39.48,4761904762,1974.0,6.5
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,17405.0,365505.0,1/14/2019,10:11:00,Credit card,34.81,4761904762,17405.0,7.0
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14796.0,310716.0,2019-09-01 00:00:00,13:46:00,Ewallet,295.92,4761904762,14796.0,7.1
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2148.0,45108.0,2/27/2019,12:22:00,Ewallet,42.96,4761904762,2148.0,6.6
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6924.0,145404.0,1/24/2019,19:20:00,Ewallet,138.48,4761904762,6924.0,4.9
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-08-01 00:00:00,12:58:00,Credit card,98.2,4761904762,4.91,6.4
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6483.0,136143.0,2019-08-01 00:00:00,11:59:00,Credit card,129.66,4761904762,6483.0,8.0
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,17:59:00,Cash,635.6,4761904762,31.78,4.3
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7288.0,153048.0,3/13/2019,12:51:00,Cash,145.76,4761904762,7288.0,6.1
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10065.0,211365.0,2/15/2019,10:36:00,Cash,201.3,4761904762,10065.0,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,315855.0,6632955.0,1/25/2019,13:38:00,Cash,631.71,4761904762,315855.0,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19264.0,404544.0,2019-12-03 00:00:00,19:39:00,Ewallet,385.28,4761904762,19264.0,5.2
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24315.0,510615.0,2019-04-03 00:00:00,12:44:00,Cash,486.3,4761904762,24315.0,8.8
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25683.0,539343.0,2019-10-02 00:00:00,13:56:00,Cash,513.66,4761904762,25683.0,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,1/16/2019,14:42:00,Cash,473.4,4761904762,23.67,7.6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,218425.0,4586925.0,1/29/2019,19:45:00,Cash,436.85,4761904762,218425.0,6.6
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5408.0,113568.0,2019-01-01 00:00:00,20:26:00,Ewallet,108.16,4761904762,5408.0,6.9
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12438.0,261198.0,2019-06-01 00:00:00,19:46:00,Ewallet,248.76,4761904762,12438.0,4.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31311.0,657531.0,2/19/2019,19:38:00,Credit card,626.22,4761904762,31311.0,7.8
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-12-01 00:00:00,16:18:00,Ewallet,975.0,4761904762,48.75,8.0
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24164.0,507444.0,2019-07-02 00:00:00,12:23:00,Ewallet,483.28,4761904762,24164.0,9.6
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4848.0,101808.0,3/27/2019,19:11:00,Credit card,96.96,4761904762,4848.0,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9885.0,207585.0,2/27/2019,18:57:00,Credit card,197.7,4761904762,9885.0,5.0
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,362115.0,7604415.0,2019-06-01 00:00:00,11:18:00,Cash,724.23,4761904762,362115.0,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,397755.0,8352855.0,2019-02-03 00:00:00,12:40:00,Cash,795.51,4761904762,397755.0,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,251195.0,5275095.0,3/29/2019,14:06:00,Cash,502.39,4761904762,251195.0,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,1/31/2019,20:48:00,Ewallet,172.0,4761904762,8.6,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3449.0,72429.0,1/21/2019,20:13:00,Cash,68.98,4761904762,3449.0,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6248.0,131208.0,1/20/2019,20:37:00,Ewallet,124.96,4761904762,6248.0,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,3855.0,80955.0,1/17/2019,17:59:00,Ewallet,77.1,4761904762,3855.0,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24186.0,507906.0,2/28/2019,20:18:00,Cash,483.72,4761904762,24186.0,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15106.0,317226.0,3/19/2019,15:52:00,Ewallet,302.12,4761904762,15106.0,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,349335.0,7336035.0,2/19/2019,15:14:00,Ewallet,698.67,4761904762,349335.0,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,62325.0,1308825.0,2019-04-02 00:00:00,12:50:00,Ewallet,124.65,4761904762,62325.0,6.0
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,1/31/2019,10:36:00,Ewallet,789.6,4761904762,39.48,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-06-02 00:00:00,18:33:00,Credit card,178.4,4761904762,8.92,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25011.0,525231.0,3/28/2019,16:06:00,Ewallet,500.22,4761904762,25011.0,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1791.0,37611.0,1/19/2019,12:47:00,Credit card,35.82,4761904762,1791.0,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6807.0,142947.0,2/17/2019,13:34:00,Credit card,136.14,4761904762,6807.0,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5244.0,110124.0,1/18/2019,15:04:00,Credit card,104.88,4761904762,5244.0,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8946.0,187866.0,2019-02-02 00:00:00,20:42:00,Cash,178.92,4761904762,8946.0,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,407835.0,8564535.0,1/18/2019,15:28:00,Cash,815.67,4761904762,407835.0,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6618.0,138978.0,3/18/2019,13:45:00,Credit card,132.36,4761904762,6618.0,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,128695.0,2702595.0,2019-11-01 00:00:00,20:10:00,Cash,257.39,4761904762,128695.0,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4668.0,98028.0,2019-04-02 00:00:00,18:53:00,Ewallet,93.36,4761904762,4668.0,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-06-02 00:00:00,14:24:00,Cash,228.0,4761904762,11.4,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,83355.0,1750455.0,2019-08-01 00:00:00,11:42:00,Credit card,166.71,4761904762,83355.0,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-05-03 00:00:00,17:49:00,Credit card,697.4,4761904762,34.87,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19452.0,408492.0,3/16/2019,15:33:00,Ewallet,389.04,4761904762,19452.0,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18263.0,383523.0,2019-09-03 00:00:00,10:54:00,Cash,365.26,4761904762,18263.0,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4464.0,93744.0,2019-01-03 00:00:00,16:23:00,Credit card,89.28,4761904762,4464.0,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2/28/2019,19:33:00,Ewallet,168.0,4761904762,8.4,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20685.0,2019-08-02 00:00:00,11:39:00,Ewallet,19.7,4761904762,0.985,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26558.0,557718.0,1/24/2019,10:38:00,Ewallet,531.16,4761904762,26558.0,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2686.0,56406.0,2019-01-03 00:00:00,20:03:00,Ewallet,53.72,4761904762,2686.0,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40975.0,860475.0,2019-10-03 00:00:00,12:39:00,Credit card,819.5,4761904762,40975.0,6.0
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,3/23/2019,15:59:00,Credit card,568.4,4761904762,28.42,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,14:26:00,Ewallet,587.6,4761904762,29.38,9.0
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36624.0,769104.0,2019-12-01 00:00:00,18:22:00,Ewallet,732.48,4761904762,36624.0,6.0
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42282.0,887922.0,3/20/2019,11:32:00,Cash,845.64,4761904762,42282.0,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,194635.0,4087335.0,3/23/2019,12:41:00,Cash,389.27,4761904762,194635.0,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,42415.0,890715.0,1/14/2019,15:20:00,Ewallet,84.83,4761904762,42415.0,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7163.0,150423.0,2019-12-02 00:00:00,14:33:00,Ewallet,143.26,4761904762,7163.0,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3769.0,79149.0,2/20/2019,15:29:00,Ewallet,75.38,4761904762,3769.0,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12668.0,266028.0,2019-02-01 00:00:00,16:19:00,Credit card,253.36,4761904762,12668.0,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1921.0,40341.0,2019-02-02 00:00:00,16:33:00,Cash,38.42,4761904762,1921.0,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32615.0,684915.0,2019-08-01 00:00:00,19:07:00,Credit card,652.3,4761904762,32615.0,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,26325.0,552825.0,1/30/2019,14:43:00,Credit card,52.65,4761904762,26325.0,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,55305.0,1161405.0,3/26/2019,19:28:00,Credit card,110.61,4761904762,55305.0,8.0
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,284305.0,5970405.0,1/15/2019,20:44:00,Cash,568.61,4761904762,284305.0,9.0
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4464.0,93744.0,3/14/2019,11:16:00,Ewallet,89.28,4761904762,4464.0,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-03-02 00:00:00,10:31:00,Credit card,136.4,4761904762,6.82,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30:00,Ewallet,174.2,4761904762,8.71,7.0
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,15:05:00,Ewallet,366.4,4761904762,18.32,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,127305.0,2673405.0,1/25/2019,18:30:00,Ewallet,254.61,4761904762,127305.0,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38916.0,817236.0,2019-09-03 00:00:00,13:18:00,Credit card,778.32,4761904762,38916.0,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14296.0,300216.0,2/17/2019,15:28:00,Ewallet,285.92,4761904762,14296.0,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28956.0,608076.0,2019-11-01 00:00:00,11:52:00,Cash,579.12,4761904762,28956.0,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9425.0,197925.0,2/27/2019,18:24:00,Ewallet,188.5,4761904762,9425.0,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11078.0,232638.0,3/25/2019,15:19:00,Ewallet,221.56,4761904762,11078.0,8.0
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-11-02 00:00:00,10:38:00,Credit card,772.0,4761904762,38.6,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36065.0,757365.0,1/31/2019,15:12:00,Credit card,721.3,4761904762,36065.0,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25552.0,536592.0,1/20/2019,17:48:00,Ewallet,511.04,4761904762,25552.0,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,26725.0,561225.0,3/26/2019,11:07:00,Ewallet,53.45,4761904762,26725.0,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,1/20/2019,15:48:00,Credit card,222.0,4761904762,11.1,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38184.0,801864.0,2019-05-03 00:00:00,19:40:00,Ewallet,763.68,4761904762,38184.0,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11409.0,239589.0,2019-05-01 00:00:00,20:30:00,Credit card,228.18,4761904762,11409.0,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4107.0,86247.0,2/13/2019,13:59:00,Cash,82.14,4761904762,4107.0,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19128.0,401688.0,3/16/2019,18:51:00,Cash,382.56,4761904762,19128.0,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3429.0,72009.0,1/15/2019,17:24:00,Cash,68.58,4761904762,3429.0,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19108.0,401268.0,2/26/2019,11:58:00,Ewallet,382.16,4761904762,19108.0,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,300545.0,6311445.0,2/27/2019,19:01:00,Credit card,601.09,4761904762,300545.0,8.0
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,237965.0,4997265.0,2/17/2019,16:50:00,Ewallet,475.93,4761904762,237965.0,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2621.0,55041.0,2019-06-02 00:00:00,10:22:00,Credit card,52.42,4761904762,2621.0,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6565.0,137865.0,1/17/2019,16:46:00,Cash,131.3,4761904762,6565.0,6.0
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7215.0,151515.0,1/22/2019,18:08:00,Credit card,144.3,4761904762,7215.0,8.0
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,228585.0,4800285.0,2019-05-03 00:00:00,18:02:00,Credit card,457.17,4761904762,228585.0,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4669.0,98049.0,2019-03-01 00:00:00,13:07:00,Cash,93.38,4761904762,4669.0,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,63125.0,1325625.0,3/20/2019,17:52:00,Cash,126.25,4761904762,63125.0,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,395415.0,8303715.0,1/31/2019,20:32:00,Ewallet,790.83,4761904762,395415.0,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2/19/2019,19:24:00,Cash,174.4,4761904762,8.72,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18952.0,397992.0,2019-11-02 00:00:00,16:06:00,Ewallet,379.04,4761904762,18952.0,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1531.0,32151.0,2019-05-02 00:00:00,14:14:00,Credit card,30.62,4761904762,1531.0,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17604.0,369684.0,2019-03-03 00:00:00,17:36:00,Cash,352.08,4761904762,17604.0,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,13:08:00,Ewallet,50.8,4761904762,2.54,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26103.0,548163.0,2019-04-02 00:00:00,16:09:00,Credit card,522.06,4761904762,26103.0,9.0
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28756.0,603876.0,2/19/2019,11:33:00,Ewallet,575.12,4761904762,28756.0,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,27475.0,576975.0,1/23/2019,10:18:00,Credit card,54.95,4761904762,27475.0,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,90705.0,1904805.0,1/14/2019,10:55:00,Credit card,181.41,4761904762,90705.0,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,206185.0,4329885.0,1/17/2019,15:15:00,Ewallet,412.37,4761904762,206185.0,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,23205.0,487305.0,2019-03-03 00:00:00,20:06:00,Credit card,46.41,4761904762,23205.0,4.0
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,20:21:00,Credit card,274.2,4761904762,13.71,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48685.0,1022385.0,1/15/2019,13:48:00,Credit card,973.7,4761904762,48685.0,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52:00,Credit card,648.2,4761904762,32.41,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4661.0,97881.0,2/26/2019,12:28:00,Credit card,93.22,4761904762,4661.0,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2718.0,57078.0,3/15/2019,16:26:00,Ewallet,54.36,4761904762,2718.0,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,30435.0,639135.0,1/24/2019,13:24:00,Cash,60.87,4761904762,30435.0,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12245.0,257145.0,2/22/2019,15:15:00,Cash,244.9,4761904762,12245.0,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4639.0,97419.0,3/15/2019,10:50:00,Credit card,92.78,4761904762,4639.0,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,216725.0,4551225.0,2019-11-02 00:00:00,18:38:00,Ewallet,433.45,4761904762,216725.0,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6903.0,144963.0,2019-12-01 00:00:00,16:45:00,Ewallet,138.06,4761904762,6903.0,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03 00:00:00,19:30:00,Ewallet,241.6,4761904762,12.08,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,235865.0,4953165.0,3/23/2019,13:23:00,Ewallet,471.73,4761904762,235865.0,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22032.0,462672.0,2019-04-03 00:00:00,11:27:00,Cash,440.64,4761904762,22032.0,8.0
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,340155.0,7143255.0,2/23/2019,11:12:00,Cash,680.31,4761904762,340155.0,8.0
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15494.0,325374.0,3/17/2019,16:36:00,Cash,309.88,4761904762,15494.0,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9318.0,195678.0,1/16/2019,18:41:00,Credit card,186.36,4761904762,9318.0,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10046.0,210966.0,2019-08-01 00:00:00,17:12:00,Cash,200.92,4761904762,10046.0,9.0
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,186375.0,1/14/2019,10:38:00,Cash,17.75,4761904762,0.8875,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33:00,Ewallet,621.8,4761904762,31.09,6.0
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,3/15/2019,14:38:00,Ewallet,86.0,4761904762,4.3,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,18:06:00,Credit card,402.6,4761904762,20.13,5.0
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,162425.0,3410925.0,2019-08-02 00:00:00,12:52:00,Credit card,324.85,4761904762,162425.0,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,47575.0,999075.0,3/22/2019,14:00:00,Cash,95.15,4761904762,47575.0,6.0
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19448.0,408408.0,1/24/2019,10:57:00,Cash,388.96,4761904762,19448.0,5.0
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21284.0,446964.0,3/14/2019,16:45:00,Ewallet,425.68,4761904762,21284.0,5.0
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15904.0,333984.0,1/23/2019,11:15:00,Cash,318.08,4761904762,15904.0,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13552.0,284592.0,1/19/2019,20:29:00,Ewallet,271.04,4761904762,13552.0,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19232.0,403872.0,1/27/2019,20:03:00,Credit card,384.64,4761904762,19232.0,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-03-02 00:00:00,14:35:00,Credit card,235.8,4761904762,11.79,6.0
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10578.0,222138.0,3/25/2019,16:32:00,Ewallet,211.56,4761904762,10578.0,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4768.0,100128.0,2/24/2019,10:10:00,Credit card,95.36,4761904762,4768.0,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,106785.0,2019-07-02 00:00:00,14:15:00,Cash,10.17,4761904762,0.5085,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,103065.0,2164365.0,2019-04-03 00:00:00,10:05:00,Cash,206.13,4761904762,103065.0,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21028.0,441588.0,2/14/2019,11:36:00,Credit card,420.56,4761904762,21028.0,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4402.0,92442.0,1/29/2019,18:15:00,Credit card,88.04,4761904762,4402.0,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,324495.0,6814395.0,1/28/2019,13:53:00,Credit card,648.99,4761904762,324495.0,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6192.0,130032.0,3/26/2019,18:37:00,Credit card,123.84,4761904762,6192.0,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32475.0,681975.0,3/24/2019,18:27:00,Cash,649.5,4761904762,32475.0,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01 00:00:00,14:42:00,Credit card,742.2,4761904762,37.11,4.3
